ticker,data,ano_mes_carteira,book-to-market-value,indicator_rank,tercile
ISAE4,2020,2021,0.8691392261563101,34.0,1
ALOS3,2020,2021,0.8675957770140088,35.0,1
NEOE3,2020,2021,0.8652694859817174,36.0,1
TUPY3,2020,2021,0.8617523051835726,37.0,1
VIVT4,2020,2021,0.8514919491920928,38.0,1
PETR4,2020,2021,0.8459279314888167,39.0,1
CEAB3,2020,2021,0.8112094413357095,40.0,1
MILS3,2020,2021,0.8091077913392855,41.0,1
VULC3,2020,2021,0.7993437045296216,42.0,1
GBIO33,2020,2021,0.7837258551673265,43.0,1
IGTI3,2020,2021,0.768362080725597,44.0,1
COCE5,2020,2021,0.7662931945147313,45.0,1
SYNE3,2020,2021,0.7611283435283775,46.0,1
EVEN3,2020,2021,0.7491638243142004,47.0,1
CESP6,2020,2021,0.726250977619456,48.0,1
JHSF3,2020,2021,0.7125179883238232,49.0,1
SEER3,2020,2021,0.7041545073464512,50.0,1
SMLS3,2020,2021,0.6909012607395674,51.0,2
SHUL4,2020,2021,0.6845095218726193,52.0,2
ALUP11,2020,2021,0.6737527745502181,53.0,2
SAPR11,2020,2021,0.6720485249191765,54.0,2
TIMS3,2020,2021,0.6647628728169125,55.0,2
PCAR3,2020,2021,0.6610499411078467,56.0,2
VALE3,2020,2021,0.6517328122580353,57.0,2
HGTX3,2020,2021,0.6500136265542403,58.0,2
SLCE3,2020,2021,0.6470412362004871,59.0,2
ANIM3,2020,2021,0.6416379187632602,60.0,2
JBSS3,2020,2021,0.6386571921095751,61.0,2
PTBL3,2020,2021,0.6367880403134424,62.0,2
HBOR3,2020,2021,0.6303232741200756,63.0,2
MRVE3,2020,2021,0.6299748684576666,64.0,2
ITSA4,2020,2021,0.6251093587585265,65.0,2
CAML3,2020,2021,0.6232087970323265,66.0,2
MTRE3,2020,2021,0.5998419088270773,67.0,2
ZAMP3,2020,2021,0.5975446154217483,68.0,2
PRNR3,2020,2021,0.5936977670631489,69.0,2
GRND3,2020,2021,0.5872953163431441,70.0,2
RAPT4,2020,2021,0.5667856205303241,71.0,2
LEVE3,2020,2021,0.5658024534482838,72.0,2
DIRR3,2020,2021,0.5570634877303412,73.0,2
MOVI3,2020,2021,0.556706521226491,74.0,2
RIAA3,2020,2021,0.5565498411723423,75.0,2
UNIP6,2020,2021,0.5558488504985216,76.0,2
TAEE11,2020,2021,0.5538442759755621,77.0,2
CYRE3,2020,2021,0.5530041218127371,78.0,2
PRIO3,2020,2021,0.5394077583817205,79.0,2
DXCO3,2020,2021,0.5320397581001249,80.0,2
AMAR3,2020,2021,0.5283822369715746,81.0,2
PSSA3,2020,2021,0.5233213525338374,82.0,2
IGTA3,2020,2021,0.5178762671674261,83.0,2
ENEV3,2020,2021,0.5088827365294188,84.0,2
KEPL3,2020,2021,0.4986186101586345,85.0,2
TRIS3,2020,2021,0.4963229326960053,86.0,2
MULT3,2020,2021,0.4800282643705695,87.0,2
NATU3,2020,2021,0.465754618433432,88.0,2
TEND3,2020,2021,0.4616702190473847,89.0,2
SMTO3,2020,2021,0.461300423509749,90.0,2
LCAM3,2020,2021,0.4605181163486342,91.0,2
UGPA3,2020,2021,0.4558213043098998,92.0,2
MDIA3,2020,2021,0.4541964536305701,93.0,2
EZTC3,2020,2021,0.4314530820443178,94.0,2
HYPE3,2020,2021,0.4302421851176514,95.0,2
SRNA3,2020,2021,0.4256948280237022,96.0,2
CPFE3,2020,2021,0.4154694201253719,97.0,2
BRFS3,2020,2021,0.3959085206393542,98.0,2
VBBR3,2020,2021,0.390866634137598,99.0,2
TGMA3,2020,2021,0.3844148862239459,100.0,2
CSAN3,2020,2021,0.3839837046010435,101.0,3
EQTL3,2020,2021,0.3829325700585852,102.0,3
SULA11,2020,2021,0.3820470805196312,103.0,3
LINX3,2020,2021,0.3782104108741929,104.0,3
CRFB3,2020,2021,0.371440493574507,105.0,3
ETER3,2020,2021,0.3652284762131896,106.0,3
STBP3,2020,2021,0.3600230747353912,107.0,3
ABEV3,2020,2021,0.3322882915611366,108.0,3
ENGI11,2020,2021,0.3300339858413769,109.0,3
SQIA3,2020,2021,0.3192905254043547,110.0,3
YDUQ3,2020,2021,0.3156717407998772,111.0,3
SIMH3,2020,2021,0.2956138063991128,112.0,3
IRBR3,2020,2021,0.2835414869494075,113.0,3
CSNA3,2020,2021,0.2817721252435351,114.0,3
MOTV3,2020,2021,0.2810982929327415,115.0,3
RLOG3,2020,2021,0.2740652426615705,116.0,3
PARD3,2020,2021,0.2491179531644162,117.0,3
SBFG3,2020,2021,0.2468872839739208,118.0,3
AESB3,2020,2021,0.2467126254526346,119.0,3
TIET4,2020,2021,0.2467126254526346,120.0,3
RAIL3,2020,2021,0.2421507390775872,121.0,3
B3SA3,2020,2021,0.2269039925767392,122.0,3
VIVA3,2020,2021,0.2170402251004292,123.0,3
EGIE3,2020,2021,0.2163670945504791,124.0,3
BHIA3,2020,2021,0.206577889489296,125.0,3
LPSB3,2020,2021,0.2048095740010797,126.0,3
QUAL3,2020,2021,0.1995344548878043,127.0,3
FLRY3,2020,2021,0.1989073669862638,128.0,3
TOTS3,2020,2021,0.1915323939127042,129.0,3
ALPA4,2020,2021,0.1828597774322474,130.0,3
RENT3,2020,2021,0.1777054204770791,131.0,3
HAPV3,2020,2021,0.1667557184890848,132.0,3
GNDI3,2020,2021,0.1651903721051215,133.0,3
LREN3,2020,2021,0.1638091696498907,134.0,3
SAUD3,2020,2021,0.161307865282419,135.0,3
WIZC3,2020,2021,0.1599707642080823,136.0,3
AZZA3,2020,2021,0.1535541651229258,137.0,3
PNVL3,2020,2021,0.1340802033480391,138.0,3
LOGN3,2020,2021,0.1330858042101316,139.0,3
BEEF3,2020,2021,0.1318829041980293,140.0,3
KLBN11,2020,2021,0.1247916018458448,141.0,3
LWSA3,2020,2021,0.1192296606233969,142.0,3
RADL3,2020,2021,0.1113614489620562,143.0,3
LAME4,2020,2021,0.1091796137109263,144.0,3
AMER3,2020,2021,0.0994484856942743,145.0,3
BBSE3,2020,2021,0.0982475687631862,146.0,3
WEGE3,2020,2021,0.0976060698717738,147.0,3
ECOR3,2020,2021,0.0850209109658922,148.0,3
MGLU3,2020,2021,0.0640990333937876,149.0,3
SUZB3,2020,2021,0.0501922907883068,150.0,3
MBRF3,2020,2021,0.0418153087602427,151.0,3
BRPR3,2021,2022,1.647265017639837,1.0,1
