ticker,Mkt-Rf_capm,Mkt-Rf_3 fatores,SMB_3 fatores,HML_3 fatores,Mkt-Rf_5 fatores,SMB_5 fatores,HML_5 fatores,WML_5 fatores,IML_5 fatores,Mkt-Rf_completo,SMB_completo,HML_completo,WML_completo,IML_completo,BAB_completo,ret_esp_capm,ret_esp_3 fatores,ret_esp_5 fatores,ret_esp_completo,ult_atualizacao
ENEV3,1.268109798498985,1.4101898990734631,-0.3174687827893167,0.15214015695626387,1.5312617118008371,-0.5883102705030314,0.18603011610324474,0.41328883504182956,0.543226077505954,1.542221807318854,-0.5706405124878152,0.104586753106195,0.401294246908478,0.5083240378196363,-0.24417070660346818,0.10330147053383998,0.07241669057128819,0.16577264257985758,0.12756972850735582,2026-06-03
ENGI11,1.3520910876583276,1.3016549201876426,-0.07047831376860153,0.3696920522630426,1.293109465105979,0.1241185734573959,0.37311515358850394,0.006487161189490054,-0.2781159377303268,1.301557658819281,0.13773866813032348,0.3103374792396977,-0.0027584337868729047,-0.3050189142394881,-0.18821016889031975,0.1016040152392228,0.10372273727578984,0.09208289627748356,0.06425138965699229,2026-06-03
EQTL3,1.4078705433010357,1.2998203321280348,0.2668245683318233,-0.17443789791609732,1.3032239441776565,0.4439533703272898,-0.1673631211798054,0.04915842860801971,-0.2371587187711583,1.3126014090316154,0.45907162677799923,-0.23704611553305577,0.03889585119951764,-0.2670209266280061,-0.20891261538518505,0.10047790737552198,0.12572093676321594,0.12280401983338862,0.09115555649363083,2026-06-03
EVEN3,1.5213090435921508,1.134824885877495,0.6934424110274587,-0.020320208457259403,1.3414503617308275,0.6101191773860658,0.05007383331285814,0.7823272338744999,0.40935895271487477,1.3695502557702826,0.6554215497161427,-0.15873364164682635,0.7515750698043923,0.3198758259178307,-0.6260137944799655,0.09819099991607216,0.17711401992744658,0.3419149656630831,0.23304588664078874,2026-06-03
EZTC3,2.1745508768074515,1.7607715749522967,0.6415253292548414,0.21161440161902695,1.7866692614696236,0.6999074465827121,0.22271809254295716,0.11203947094892702,-0.04273474440641034,1.8441822629660218,0.7926293409767549,-0.20465521366786465,0.04909797886720357,-0.22588288005968915,-1.2812835610034568,0.08510627415683203,0.1636642347948838,0.18087849054146732,-0.00939065882926815,2026-06-03
FESA4,0.16462451355163527,0.3155421476034821,-0.05664504612614151,-0.48738153055523586,0.2906263169591719,0.3338042542560033,-0.4832641152858438,-0.017038529568503512,-0.569138286620932,0.2921657016878839,0.33628603514960453,-0.49470312775124714,-0.0187232124957028,-0.5740404032864026,-0.03429465156816516,0.12582931024002875,0.10615560792823309,0.07756826607611123,0.07251020719084589,2026-06-03
FIQE3,1.5998505592753287,1.843788286799374,-0.48941718552611096,0.13249599786437355,1.9092565898067992,-0.9589966236304498,0.1401138494546855,0.15782230680458256,0.735257114677671,1.9262730309693636,-0.9315628848342496,0.013666393568694715,0.13919973158114077,0.6810688547487843,-0.3790949135169158,0.09661016495287278,0.046965791500027,0.10500489801862578,0.04901001032075958,2026-06-03
FLRY3,1.201456466053909,1.2448630516821,-0.09207732325573191,0.035118391588033426,1.3022648266348964,-0.3119596486430107,0.048154831824587685,0.17735844881851048,0.3825379080709048,1.3175622991066707,-0.28729721423481125,-0.06551914130895659,0.16061709090984988,0.33382364363474554,-0.3407994626087171,0.10465039415045774,0.09535814791923003,0.1423652904134025,0.09034165952160467,2026-06-03
FRAS3,0.7836944680792087,0.8825610514487424,-0.265964257207623,0.2100791496268874,0.91048082369678,-0.7472060295141465,0.20401656968580317,0.01020911273615771,0.697492017744005,0.9259276932788145,-0.7223027385566467,0.08923244171267396,-0.006695743456157227,0.6483020034512177,-0.344127754585444,0.1131395109206601,0.08920041616740026,0.12290995266680471,0.07121124187628491,2026-06-03
GFSA3,1.5338980472532469,0.912104411675533,1.14134417859208,-0.0921428184784947,-0.17258587639287393,-0.6042120174360813,-0.5340193284098643,-4.550444797201694,0.8338254723278264,-0.11321307328261343,-0.5084917692029438,-0.9752126326025836,-4.615421632345109,0.6447548636788447,-1.3227165095989237,0.09793747575176903,0.22878855725309677,-0.3575033590685527,-0.46917692293585744,2026-06-03
