ticker,data,ano_mes_carteira,market_cap,indicator_rank,tercile
FHER3,2009,2010,518639.7,1.0,1
KSSA3,2009,2010,721244.7,2.0,1
LAND3,2009,2010,790520.32,3.0,1
FESA4,2009,2010,1034640.0,4.0,1
AGIN3,2009,2010,1194087.04,5.0,1
MYPK3,2009,2010,1207144.4,6.0,1
LUPA3,2009,2010,1294349.1,7.0,1
CLSC4,2009,2010,1353842.1,8.0,1
POMO4,2009,2010,1441447.7,9.0,1
SLCE3,2009,2010,1590774.05,10.0,1
GPIV33,2009,2010,1597472.2146,11.0,1
POSI3,2009,2010,1919844.08,12.0,1
EQTL3,2009,2010,1954456.1,13.0,1
TEND3-old,2009,2010,2203586.0,14.0,1
CNFB4,2009,2010,2232725.15,15.0,1
ARTR3,2009,2010,2342226.0,16.0,1
RAPT4,2009,2010,2389936.52,17.0,1
ENEV3,2009,2010,3075592.5,18.0,1
BICB4,2009,2010,3089095.7944,19.0,1
DASA3,2009,2010,3271396.97,20.0,1
BISA3,2009,2010,3382667.7456,21.0,1
TOTS3,2009,2010,3675936.0,22.0,1
MAGG3,2009,2010,3727435.3,23.0,1
CGAS5,2009,2010,3731753.7493,24.0,1
RENT3,2009,2010,3815352.24,25.0,1
CSMG3,2009,2010,3821389.25,26.0,1
RSID3,2009,2010,4051771.8264,27.0,1
BRML3,2009,2010,4310470.5,28.0,1
GFSA3,2009,2010,4709782.48,29.0,1
LREN3,2009,2010,4789176.6,30.0,1
KLBN4,2009,2010,4814797.95,31.0,1
SULA11,2009,2010,4846473.14,32.0,2
AMIL3,2009,2010,4889625.9,33.0,2
AMER3,2009,2010,5267273.2,34.0,2
LIGT3,2009,2010,5291480.6568,35.0,2
ENBR3,2009,2010,5318513.75,36.0,2
TAMM4,2009,2010,5549257.28,37.0,2
ELPL4,2009,2010,5672275.827,38.0,2
MULT3,2009,2010,5755299.55,39.0,2
SUZB5,2009,2010,6277187.7196,40.0,2
PSSA3,2009,2010,6592267.2932,41.0,2
MBRF3,2009,2010,6623406.1587,42.0,2
PDGR3,2009,2010,6764383.3,43.0,2
MRVE3,2009,2010,6787740.0,44.0,2
EMBJ3,2009,2010,6882054.5684,45.0,2
GOLL54,2009,2010,6906636.0,46.0,2
BRKM5,2009,2010,6999047.0089,47.0,2
PRML3,2009,2010,7001811.93,48.0,2
GETI4,2009,2010,7072169.2,49.0,2
FFTL4,2009,2010,7471387.3318,50.0,2
GVTT3,2009,2010,7684323.2503,51.0,2
NETC4,2009,2010,7773296.0,52.0,2
ISAE4,2009,2010,7938699.75,53.0,2
CPLE6,2009,2010,10057878.306,54.0,2
CYRE3,2009,2010,10348481.5,55.0,2
CSAN3,2009,2010,10398724.556,56.0,2
LAME4,2009,2010,10527179.19,57.0,2
UGPA4,2009,2010,10730814.61,58.0,2
WEGE3,2009,2010,11424652.533,59.0,2
OIBR4,2009,2010,12067798.956,60.0,2
ALLL11,2009,2010,13244743.8,61.0,2
GOAU4,2009,2010,13515205.68,62.0,3
EGIE3,2009,2010,14053539.393,63.0,3
TCSL4,2009,2010,14387623.63,64.0,3
TIMS3,2009,2010,14387623.63,65.0,3
TNLP4,2009,2010,15161180.9,66.0,3
NATU3,2009,2010,15623248.94,67.0,3
TMAR5,2009,2010,15877380.25,68.0,3
PCAR4,2009,2010,16546419.64,69.0,3
CPFE3,2009,2010,16945657.41,70.0,3
MOTV3,2009,2010,17607318.352,71.0,3
CMIG4,2009,2010,17643262.0,72.0,3
CRUZ3,2009,2010,17656654.4,73.0,3
FIBR3,2009,2010,18291579.15,74.0,3
VCPA4,2009,2010,18291579.15,75.0,3
RDCD3,2009,2010,19512128.0,76.0,3
BRFS3,2009,2010,19736427.882,77.0,3
CIEL3,2009,2010,20866265.68,78.0,3
VIVT4,2009,2010,20878479.11,79.0,3
VIVO4,2009,2010,21599692.564,80.0,3
JBSS3,2009,2010,21654846.424,81.0,3
USIM5,2009,2010,24553501.131,82.0,3
B3SA3,2009,2010,24558387.322,83.0,3
GGBR4,2009,2010,37941907.48,84.0,3
AXIA3,2009,2010,40100342.26,85.0,3
CSNA3,2009,2010,40823160.0,86.0,3
ITSA4,2009,2010,54569188.305,87.0,3
OGXP3,2009,2010,55267270.11,88.0,3
ABEV3,2009,2010,98213284.0,89.0,3
AMBV4,2009,2010,98213284.0,90.0,3
VALE5,2009,2010,243203602.1,91.0,3
PETR4,2009,2010,347084649.56,92.0,3
KEPL3,2010,2011,458245.2,1.0,1
INEP4,2010,2011,533356.2,2.0,1
PLAS3,2010,2011,607469.5,3.0,1
BEEF3,2010,2011,724612.07364,4.0,1
POSI3,2010,2011,839523.75,5.0,1
LUPA3,2010,2011,919966.46584,6.0,1
VIVR3,2010,2011,984316.05,7.0,1
VLID3,2010,2011,1041457.5,8.0,1
LAND3,2010,2011,1084190.0,9.0,1
SLED4,2010,2011,1118593.61,10.0,1
FESA4,2010,2011,1173547.2,11.0,1
GPIV33,2010,2011,1206248.7118,12.0,1
EQTL3,2010,2011,1240620.105,13.0,1
JHSF3,2010,2011,1491767.6375,14.0,1
NEXP3,2010,2011,1595537.6,15.0,1
PMAM3,2010,2011,1598953.8497,16.0,1
ALSC3,2010,2011,1910697.9,17.0,1
EVEN3,2010,2011,2006323.3088,18.0,1
EZTC3,2010,2011,2010253.924,19.0,1
SLCE3,2010,2011,2154015.6,20.0,1
COCE5,2010,2011,2201815.5936,21.0,1
MYPK3,2010,2011,2286198.3,22.0,1
CNFB4,2010,2011,2495754.061,23.0,1
BRPR3,2010,2011,2533537.92,24.0,1
MAGG3,2010,2011,2633761.7268,25.0,1
RAPT4,2010,2011,2733778.89,26.0,1
POMO4,2010,2011,2955562.5818,27.0,1
SMTO3,2010,2011,2990816.5,28.0,1
PRML3,2010,2011,3279001.55,29.0,1
IGTA3,2010,2011,3285741.2935,30.0,1
CSMG3,2010,2011,3298462.3,31.0,1
BICB4,2010,2011,3314250.05,32.0,1
AMER3,2010,2011,3473910.8775,33.0,1
FLRY3,2010,2011,3499106.3575,34.0,1
ENEV3,2010,2011,3600493.62,35.0,1
BISA3,2010,2011,3755784.5269,36.0,1
RSID3,2010,2011,3934318.7815,37.0,1
ARTR3,2010,2011,4132651.11,38.0,1
HGTX3,2010,2011,4393494.0,39.0,2
SAUD3,2010,2011,4440960.4593,40.0,2
AMAR3,2010,2011,4643303.16,41.0,2
DASA3,2010,2011,5155935.8625,42.0,2
LIGT3,2010,2011,5186043.1458,43.0,2
GFSA3,2010,2011,5188216.6,44.0,2
ELPL4,2010,2011,5233545.34,45.0,2
RENT3,2010,2011,5292433.7059,46.0,2
MMXM3,2010,2011,5311486.79,47.0,2
TOTS3,2010,2011,5316571.0,48.0,2
KLBN4,2010,2011,5320235.6486,49.0,2
MBRF3,2010,2011,5337609.4679,50.0,2
OSXB3,2010,2011,5415637.5,51.0,2
MPLU3,2010,2011,5443672.5,52.0,2
SULA11,2010,2011,5767787.584,53.0,2
AEDU11,2010,2011,5827610.44,54.0,2
SUZB5,2010,2011,5881715.78,55.0,2
TAMM4,2010,2011,5995995.92,56.0,2
ENBR3,2010,2011,6136502.75,57.0,2
AMIL3,2010,2011,6367487.2,58.0,2
MULT3,2010,2011,6573581.4222,59.0,2
GOLL54,2010,2011,6774063.3,60.0,2
BRML3,2010,2011,6896430.0,61.0,2
LREN3,2010,2011,6900483.6,62.0,2
ECOR3,2010,2011,7140173.22,63.0,2
MRVE3,2010,2011,7530810.35,64.0,2
NETC4,2010,2011,7754416.04,65.0,2
OIBR4,2010,2011,7756900.82,66.0,2
DXCO3,2010,2011,8172411.9414,67.0,2
FFTL4,2010,2011,8448621.5262,68.0,2
EMBJ3,2010,2011,8539247.0,69.0,2
GETI4,2010,2011,8656419.5,70.0,2
ISAE4,2010,2011,8748943.9,71.0,2
PSSA3,2010,2011,9208468.5476,72.0,2
CYRE3,2010,2011,9242506.3,73.0,2
TNLP4,2010,2011,10316499.54,74.0,2
ALLL11,2010,2011,10328267.52,75.0,2
LAME4,2010,2011,10387602.994,76.0,3
GOAU4,2010,2011,10451782.4,77.0,3
CPLE6,2010,2011,10849089.282,78.0,3
CSAN3,2010,2011,11214270.87,79.0,3
PDGR3,2010,2011,11239418.72,80.0,3
HYPE3,2010,2011,12342970.38,81.0,3
FIBR3,2010,2011,12377426.063,82.0,3
TMAR5,2010,2011,12380585.991,83.0,3
WEGE3,2010,2011,13535729.632,84.0,3
UGPA4,2010,2011,14078250.1,85.0,3
RDCD3,2010,2011,14161619.05,86.0,3
TCSL4,2010,2011,14737566.1,87.0,3
TIMS3,2010,2011,14737566.1,88.0,3
BRKM5,2010,2011,15133027.637,89.0,3
BRAP4,2010,2011,15224509.77,90.0,3
CMIG4,2010,2011,16441842.84,91.0,3
PCAR4,2010,2011,17847591.3,92.0,3
JBSS3,2010,2011,17872790.039,93.0,3
EGIE3,2010,2011,17917773.17,94.0,3
CIEL3,2010,2011,18295847.157,95.0,3
CPFE3,2010,2011,19822849.756,96.0,3
USIM5,2010,2011,20015650.54,97.0,3
NATU3,2010,2011,20548667.2,98.0,3
VIVT4,2010,2011,20598194.847,99.0,3
MOTV3,2010,2011,20701509.92,100.0,3
BRFS3,2010,2011,23832061.303,101.0,3
B3SA3,2010,2011,25996365.264,102.0,3
AXIA3,2010,2011,26211137.806,103.0,3
CRUZ3,2010,2011,27631319.1,104.0,3
VIVO4,2010,2011,28724083.106,105.0,3
GGBR4,2010,2011,31141151.02,106.0,3
CSNA3,2010,2011,38884062.78,107.0,3
ITSA4,2010,2011,59509615.921,108.0,3
OGXP3,2010,2011,64663232.0,109.0,3
ABEV3,2010,2011,144362370.28,110.0,3
AMBV4,2010,2011,144362370.28,111.0,3
VALE5,2010,2011,275006440.5,112.0,3
PETR4,2010,2011,380246723.17,113.0,3
MILK33,2011,2012,105223.36,1.0,1
INEP4,2011,2012,195669.9,2.0,1
LUPA3,2011,2012,212336.65835,3.0,1
POSI3,2011,2012,497686.9,4.0,1
SLED4,2011,2012,591114.7,5.0,1
FESA4,2011,2012,724778.8,6.0,1
LAND3,2011,2012,742446.4,7.0,1
PMAM3,2011,2012,941499.68915,8.0,1
NEXP3,2011,2012,1065863.7,9.0,1
TECN3,2011,2012,1203568.2548,10.0,1
VLID3,2011,2012,1206608.2,11.0,1
CTAX4,2011,2012,1359355.4281,12.0,1
EQTL3,2011,2012,1383901.9342,13.0,1
AMER3,2011,2012,1438347.033,14.0,1
EVEN3,2011,2012,1441753.2614,15.0,1
LPSB3,2011,2012,1470612.0,16.0,1
YDUQ3,2011,2012,1475180.0,17.0,1
SLCE3,2011,2012,1511093.6825,18.0,1
APER3,2011,2012,1543129.78,19.0,1
KROT11,2011,2012,1563746.3614,20.0,1
MAGG3,2011,2012,1684735.7592,21.0,1
TGMA3,2011,2012,1691309.7,22.0,1
AUTM3,2011,2012,1747603.04,23.0,1
MGLU3,2011,2012,1779152.76,24.0,1
GFSA3,2011,2012,1780247.88,25.0,1
ALOS3,2011,2012,1834171.944,26.0,1
TCSA3,2011,2012,1837170.15,27.0,1
RAIA3,2011,2012,1891453.0775,28.0,1
RAPT4,2011,2012,1970041.32,29.0,1
ALSC3,2011,2012,1987404.75,30.0,1
AZZA3,2011,2012,2044748.2187,31.0,1
CNFB4,2011,2012,2122686.6682,32.0,1
RSID3,2011,2012,2132300.456,33.0,1
BISA3,2011,2012,2178288.0009,34.0,1
EZTC3,2011,2012,2316773.8548,35.0,1
PRML3,2011,2012,2337907.17,36.0,1
MYPK3,2011,2012,2388902.5,37.0,1
BICB4,2011,2012,2410195.35,38.0,1
COCE5,2011,2012,2552331.6206,39.0,1
SUZB5,2011,2012,2682189.74,40.0,1
IGTA3,2011,2012,2737058.2267,41.0,1
AEDU3,2011,2012,2893478.3949,42.0,2
MBRF3,2011,2012,2951862.5802,43.0,2
POMO4,2011,2012,3053747.4116,44.0,2
AMAR3,2011,2012,3155822.1,45.0,2
OSXB3,2011,2012,3226615.0875,46.0,2
STBP11,2011,2012,3260688.174,47.0,2
GOLL54,2011,2012,3317322.2908,48.0,2
PRIO3,2011,2012,3326348.296,49.0,2
BRPR3,2011,2012,3330074.0,50.0,2
FLRY3,2011,2012,3342763.8666,51.0,2
CSMG3,2011,2012,3838695.4,52.0,2
MMXM3,2011,2012,4133805.87,53.0,2
SULA11,2011,2012,4179854.858,54.0,2
ARTR3,2011,2012,4202229.0,55.0,2
ALPA4,2011,2012,4292472.6,56.0,2
ENAT3,2011,2012,4385813.9325,57.0,2
SAUD3,2011,2012,4699301.3424,58.0,2
DASA3,2011,2012,4814981.69,59.0,2
DXCO3,2011,2012,4889462.32,60.0,2
RENT3,2011,2012,5042572.0562,61.0,2
MRVE3,2011,2012,5131912.6,62.0,2
MPLU3,2011,2012,5204223.9413,63.0,2
TOTS3,2011,2012,5303865.4687,64.0,2
HGTX3,2011,2012,5304937.8,65.0,2
HYPE3,2011,2012,5313466.552,66.0,2
MDIA3,2011,2012,5411565.0,67.0,2
TAMM4,2011,2012,5534627.0,68.0,2
LIGT3,2011,2012,5873300.928,69.0,2
AMIL3,2011,2012,5880346.29,70.0,2
LREN3,2011,2012,5945764.61,71.0,2
CYRE3,2011,2012,6094313.12,72.0,2
ALLL3,2011,2012,6330368.9934,73.0,2
ENEV3,2011,2012,6357526.5,74.0,2
FIBR3,2011,2012,6480743.6577,75.0,2
ENBR3,2011,2012,6578787.5,76.0,2
OIBR4,2011,2012,6581676.95,77.0,2
ELPL4,2011,2012,6612921.9,78.0,2
PDGR3,2011,2012,6629428.8,79.0,2
KLBN4,2011,2012,6768797.4269,80.0,2
MULT3,2011,2012,6818665.8995,81.0,2
CTIP3,2011,2012,6845087.1219,82.0,2
PSSA3,2011,2012,6915449.7,83.0,3
GOAU4,2011,2012,6925361.169,84.0,3
ECOR3,2011,2012,7793851.05,85.0,3
BRML3,2011,2012,8091757.8,86.0,3
EMBJ3,2011,2012,8510323.92,87.0,3
ISAE4,2011,2012,8595520.23,88.0,3
TNLP4,2011,2012,8927971.06,89.0,3
GETI4,2011,2012,9608307.0,90.0,3
BRKM5,2011,2012,9780872.02,91.0,3
CPLE6,2011,2012,9792503.8842,92.0,3
LAME4,2011,2012,10268950.85,93.0,3
CSAN3,2011,2012,10969533.0,94.0,3
BRAP4,2011,2012,11485177.71,95.0,3
WEGE3,2011,2012,11641816.444,96.0,3
USIM5,2011,2012,13539203.775,97.0,3
FFTL4,2011,2012,14156243.753,98.0,3
NATU3,2011,2012,15527148.42,99.0,3
TMAR5,2011,2012,16904063.5,100.0,3
UGPA4,2011,2012,17163199.904,101.0,3
PCAR4,2011,2012,17420402.0,102.0,3
JBSS3,2011,2012,18022684.968,103.0,3
B3SA3,2011,2012,18894321.482,104.0,3
EGIE3,2011,2012,19556156.072,105.0,3
RDCD3,2011,2012,19641238.968,106.0,3
CMIG4,2011,2012,20913593.58,107.0,3
MOTV3,2011,2012,21575475.584,108.0,3
CSNA3,2011,2012,21840392.218,109.0,3
TCSL4,2011,2012,22331571.644,110.0,3
TIMS3,2011,2012,22331571.644,111.0,3
GGBR4,2011,2012,23434183.786,112.0,3
CPFE3,2011,2012,25038376.245,113.0,3
CIEL3,2011,2012,26246308.741,114.0,3
AXIA3,2011,2012,26523902.409,115.0,3
BRFS3,2011,2012,31665507.542,116.0,3
CRUZ3,2011,2012,35016812.41,117.0,3
OGXP3,2011,2012,44043681.81,118.0,3
ITSA4,2011,2012,55001977.2,119.0,3
VIVT4,2011,2012,56145295.109,120.0,3
ABEV3,2011,2012,187553882.2,121.0,3
AMBV4,2011,2012,187553882.2,122.0,3
VALE5,2011,2012,197946380.26,123.0,3
PETR4,2011,2012,291564346.07,124.0,3
ETER3,2012,2013,724715.1,1.0,1
SLED4,2012,2013,733943.85,2.0,1
NEXP3,2012,2013,1297535.2,3.0,1
PRIO3,2012,2013,1397301.8345,4.0,1
LAND3,2012,2013,1429592.92,5.0,1
TCSA3,2012,2013,1471385.24,6.0,1
PMAM3,2012,2013,1582996.0875,7.0,1
BEEF3,2012,2013,1607827.5534,8.0,1
PRML3,2012,2013,1665650.4,9.0,1
APER3,2012,2013,1859369.62,10.0,1
RSID3,2012,2013,1863818.5885,11.0,1
TECN3,2012,2013,1938847.3094,12.0,1
BISA3,2012,2013,1949330.4064,13.0,1
SLCE3,2012,2013,1952023.4928,14.0,1
GFSA3,2012,2013,2037687.3,15.0,1
IMCH3,2012,2013,2124555.1283,16.0,1
LPSB3,2012,2013,2157586.2,17.0,1
EVEN3,2012,2013,2192958.0352,18.0,1
MGLU3,2012,2013,2265902.1,19.0,1
TGMA3,2012,2013,2307795.0,20.0,1
MAGG3,2012,2013,2407551.5805,21.0,1
HBOR3,2012,2013,2450902.05,22.0,1
ALOS3,2012,2013,2464668.5498,23.0,1
VLID3,2012,2013,2526387.5,24.0,1
MYPK3,2012,2013,2586708.3,25.0,1
AUTM3,2012,2013,2646586.16,26.0,1
AMER3,2012,2013,2661118.035,27.0,1
MMXM3,2012,2013,2778241.8,28.0,1
ELPL4,2012,2013,2811379.2,29.0,1
RAPT4,2012,2013,2819545.05,30.0,1
SIMH3,2012,2013,3006230.276,31.0,1
ABRE11,2012,2013,3027820.5926,32.0,1
OSXB3,2012,2013,3128037.1452,33.0,1
SMTO3,2012,2013,3142349.028,34.0,1
LEVE3,2012,2013,3199974.0182,35.0,1
YDUQ3,2012,2013,3426046.4,36.0,1
ENAT3,2012,2013,3440299.4909,37.0,1
EQTL3,2012,2013,3469618.2845,38.0,1
AZZA3,2012,2013,3493182.6915,39.0,1
COCE5,2012,2013,3499162.3407,40.0,1
GOLL54,2012,2013,3564528.7869,41.0,1
FLRY3,2012,2013,3603133.0348,42.0,2
BPHA3,2012,2013,3666959.568,43.0,2
JHSF3,2012,2013,3705702.9734,44.0,2
EZTC3,2012,2013,3770809.884,45.0,2
ALSC3,2012,2013,3825759.566,46.0,2
STBP11,2012,2013,3878700.24,47.0,2
MBRF3,2012,2013,4039080.8245,48.0,2
DASA3,2012,2013,4097394.0962,49.0,2
IGTA3,2012,2013,4312783.2967,50.0,2
PDGR3,2012,2013,4414374.88,51.0,2
LIGT3,2012,2013,4551808.2192,52.0,2
GRND3,2012,2013,4958872.8,53.0,2
SULA11,2012,2013,4969123.7181,54.0,2
AEDU3,2012,2013,5036512.3228,55.0,2
CSMG3,2012,2013,5220556.25,56.0,2
QUAL3,2012,2013,5586739.4096,57.0,2
POMO4,2012,2013,5588904.7302,58.0,2
ALLL3,2012,2013,5656491.0038,59.0,2
SAUD3,2012,2013,5700793.1182,60.0,2
ALPA4,2012,2013,5706419.4,61.0,2
MRVE3,2012,2013,5719623.38,62.0,2
ISAE4,2012,2013,5778520.8532,63.0,2
ENBR3,2012,2013,5939919.26,64.0,2
AMAR3,2012,2013,6032655.97,65.0,2
KROT11,2012,2013,6195927.5,66.0,2
ENEV3,2012,2013,6447398.3,67.0,2
CTIP3,2012,2013,6517933.041,68.0,2
ARTR3,2012,2013,6527213.8,69.0,2
TOTS3,2012,2013,6528233.4786,70.0,2
CGAS5,2012,2013,6615219.3,71.0,2
HGTX3,2012,2013,6895765.76,72.0,2
CYRE3,2012,2013,7372594.23,73.0,2
RENT3,2012,2013,7429773.6106,74.0,2
PSSA3,2012,2013,7594152.57,75.0,2
SUZB5,2012,2013,7652031.66,76.0,2
MPLU3,2012,2013,7728936.6823,77.0,2
CPLE6,2012,2013,7732173.3675,78.0,2
BRPR3,2012,2013,7946131.5,79.0,2
DXCO3,2012,2013,8155991.25,80.0,2
GETI4,2012,2013,8478385.06,81.0,2
GOAU4,2012,2013,8639642.3193,82.0,2
BRKM5,2012,2013,8744875.8656,83.0,3
MDIA3,2012,2013,8859310.5,84.0,3
CZLT33,2012,2013,9396526.3465,85.0,3
ECOR3,2012,2013,9662447.9,86.0,3
AXIA6,2012,2013,9664346.6355,87.0,3
LREN3,2012,2013,9902557.5,88.0,3
HYPE3,2012,2013,10401171.263,89.0,3
EMBJ3,2012,2013,10495902.0,90.0,3
MULT3,2012,2013,10734410.633,91.0,3
KLBN4,2012,2013,11188132.54,92.0,3
BRAP4,2012,2013,11196308.4,93.0,3
AMIL3,2012,2013,11314144.95,94.0,3
BRML3,2012,2013,12180399.84,95.0,3
FIBR3,2012,2013,12486829.975,96.0,3
USIM5,2012,2013,13094000.726,97.0,3
OIBR4,2012,2013,14077429.68,98.0,3
OGXP3,2012,2013,14173753.54,99.0,3
WEGE3,2012,2013,16737435.783,100.0,3
CSAN3,2012,2013,16906341.61,101.0,3
JBSS3,2012,2013,17076744.678,102.0,3
LAME4,2012,2013,17143782.445,103.0,3
CSNA3,2012,2013,17291525.481,104.0,3
CMIG4,2012,2013,19000813.3,105.0,3
TIMS3,2012,2013,19818061.416,106.0,3
CPFE3,2012,2013,20592669.164,107.0,3
EGIE3,2012,2013,21768952.103,108.0,3
PCAR4,2012,2013,23817518.5,109.0,3
UGPA3,2012,2013,24830531.848,110.0,3
NATU3,2012,2013,25174034.72,111.0,3
B3SA3,2012,2013,27042014.93,112.0,3
GGBR4,2012,2013,29048061.258,113.0,3
MOTV3,2012,2013,34340671.04,114.0,3
BRFS3,2012,2013,36533668.302,115.0,3
CIEL3,2012,2013,37292457.738,116.0,3
CRUZ3,2012,2013,47091575.31,117.0,3
VIVT4,2012,2013,53000082.4,118.0,3
ITSA4,2012,2013,55930079.4,119.0,3
VALE5,2012,2013,215110249.26,120.0,3
PETR4,2012,2013,254851855.06,121.0,3
ABEV3,2012,2013,264301506.06,122.0,3
AMBV4,2012,2013,264301506.06,123.0,3
CCXC3,2013,2014,168421.70466,1.0,1
OSXB3,2013,2014,190664.04,2.0,1
PRIO3,2013,2014,270694.73886,3.0,1
PFRM3,2013,2014,607086.16,4.0,1
BISA3,2013,2014,655498.8178,5.0,1
SLED4,2013,2014,677066.17,6.0,1
MMXM3,2013,2014,681258.9,7.0,1
OGXP3,2013,2014,776644.0296,8.0,1
RSID3,2013,2014,855376.48188,9.0,1
NEXP3,2013,2014,1116261.9,10.0,1
TGMA3,2013,2014,1186878.87,11.0,1
TECN3,2013,2014,1257706.3752,12.0,1
LAND3,2013,2014,1328864.32,13.0,1
MGLU3,2013,2014,1389154.7,14.0,1
ALOS3,2013,2014,1393206.4391,15.0,1
GFSA3,2013,2014,1470103.8,16.0,1
IMCH3,2013,2014,1537741.2223,17.0,1
ELPL4,2013,2014,1566339.84,18.0,1
TCSA3,2013,2014,1625415.68,19.0,1
LPSB3,2013,2014,1651676.08,20.0,1
PMAM3,2013,2014,1662784.1968,21.0,1
BEEF3,2013,2014,1668144.2645,22.0,1
TPIS3,2013,2014,1672000.0,23.0,1
MAGG3,2013,2014,1704537.3406,24.0,1
APER3,2013,2014,1722424.926,25.0,1
BPHA3,2013,2014,1733158.6724,26.0,1
VLID3,2013,2014,1790191.2,27.0,1
DIRR3,2013,2014,1833892.176,28.0,1
JHSF3,2013,2014,1839935.978,29.0,1
EVEN3,2013,2014,1901341.2752,30.0,1
PRML3,2013,2014,1919671.92,31.0,1
SLCE3,2013,2014,2009037.186,32.0,1
HBOR3,2013,2014,2010060.0,33.0,1
MBRF3,2013,2014,2081144.728,34.0,1
ENEV3,2013,2014,2107572.0,35.0,1
AUTM3,2013,2014,2190799.2,36.0,1
LINX3,2013,2014,2230497.96,37.0,1
PDGR3,2013,2014,2395107.84,38.0,1
AMER3,2013,2014,2427917.8145,39.0,1
MYPK3,2013,2014,2473999.2,40.0,1
STBP11,2013,2014,2520705.66,41.0,1
ENAT3,2013,2014,2543754.8214,42.0,1
AZZA3,2013,2014,2636950.75,43.0,1
RAPT4,2013,2014,2638402.41,44.0,2
FLRY3,2013,2014,2875797.7504,45.0,2
GOLL54,2013,2014,2899969.0185,46.0,2
ABRE11,2013,2014,2908334.5145,47.0,2
ALSC3,2013,2014,2910174.336,48.0,2
SMTO3,2013,2014,3222080.2348,49.0,2
ALUP11,2013,2014,3384884.75,50.0,2
COCE5,2013,2014,3394899.1942,51.0,2
SIMH3,2013,2014,3421240.4066,52.0,2
AMAR3,2013,2014,3450913.8,53.0,2
LEVE3,2013,2014,3515652.9,54.0,2
IGTA3,2013,2014,3919420.7494,55.0,2
MRVE3,2013,2014,3993830.52,56.0,2
EZTC3,2013,2014,4275540.8568,57.0,2
CSMG3,2013,2014,4438964.4,58.0,2
ALLL3,2013,2014,4482508.621,59.0,2
POMO4,2013,2014,4484777.4222,60.0,2
LIGT3,2013,2014,4511021.4072,61.0,2
DASA3,2013,2014,4522976.3488,62.0,2
EQTL3,2013,2014,4594056.1988,63.0,2
MPLU3,2013,2014,4847178.5296,64.0,2
HGTX3,2013,2014,4921868.9,65.0,2
SULA11,2013,2014,4946331.5716,66.0,2
ISAE4,2013,2014,5126541.1254,67.0,2
SAUD3,2013,2014,5221862.3629,68.0,2
ENBR3,2013,2014,5397764.9,69.0,2
GRND3,2013,2014,5430129.57,70.0,2
BRPR3,2013,2014,5607918.6,71.0,2
ALPA4,2013,2014,5840925.56,72.0,2
CYRE3,2013,2014,5864544.0,73.0,2
OIBR4,2013,2014,5897995.68,74.0,2
YDUQ3,2013,2014,5988600.15,75.0,2
QUAL3,2013,2014,5998559.3325,76.0,2
TOTS3,2013,2014,6028313.0107,77.0,2
TAEE11,2013,2014,6269881.8,78.0,2
CTIP3,2013,2014,6301158.7562,79.0,2
CGAS5,2013,2014,6393685.11,80.0,2
AEDU3,2013,2014,6512354.6667,81.0,2
ARTR3,2013,2014,6561658.2,82.0,2
RENT3,2013,2014,6906602.5441,83.0,2
GETI4,2013,2014,7023395.08,84.0,2
CPLE6,2013,2014,7161092.8104,85.0,2
LREN3,2013,2014,7679595.0,86.0,2
BRML3,2013,2014,7774902.3,87.0,3
DXCO3,2013,2014,7938050.1,88.0,3
BRAP4,2013,2014,8181003.9,89.0,3
ECOR3,2013,2014,8260723.6,90.0,3
CZLT33,2013,2014,8734799.139,91.0,3
GOAU4,2013,2014,8900653.9658,92.0,3
AXIA6,2013,2014,9018232.4072,93.0,3
MULT3,2013,2014,9359619.248,94.0,3
PSSA3,2013,2014,9617966.75,95.0,3
SUZB5,2013,2014,10023533.52,96.0,3
KLBN4,2013,2014,10514845.979,97.0,3
COGN3,2013,2014,10536638.06,98.0,3
HYPE3,2013,2014,11149362.335,99.0,3
MDIA3,2013,2014,11345000.0,100.0,3
DAGB33,2013,2014,12872966.531,101.0,3
USIM5,2013,2014,13122183.413,102.0,3
EMBJ3,2013,2014,13808004.41,103.0,3
LAME4,2013,2014,14154560.806,104.0,3
BRKM5,2013,2014,14685813.456,105.0,3
FIBR3,2013,2014,15297334.794,106.0,3
CSAN3,2013,2014,16022744.49,107.0,3
CMIG4,2013,2014,17708798.4,108.0,3
NATU3,2013,2014,17749053.84,109.0,3
CPFE3,2013,2014,18369815.623,110.0,3
WEGE3,2013,2014,19332645.976,111.0,3
