ticker,data,ano_mes_carteira,illiquidity,indicator_rank,tercile
GGBR4,202504,202504,0.000532522633646,162.0,3
RAIL3,202504,202504,0.000532337967918,163.0,3
RENT3,202504,202504,0.0004661989319117,164.0,3
BBSE3,202504,202504,0.0004334166743094,165.0,3
EQTL3,202504,202504,0.0004192603193469,166.0,3
ITSA4,202504,202504,0.0003511983316321,167.0,3
PRIO3,202504,202504,0.0003410331084669,168.0,3
AXIA3,202504,202504,0.0003370334729749,169.0,3
SBSP3,202504,202504,0.0003334576224363,170.0,3
WEGE3,202504,202504,0.0003229486528647,171.0,3
B3SA3,202504,202504,0.0002692387736243,172.0,3
SUZB3,202504,202504,0.000253504222433,173.0,3
ABEV3,202504,202504,0.0002242332319891,174.0,3
VALE3,202504,202504,6.95757707186167e-05,175.0,3
PETR4,202504,202504,6.918727547295235e-05,176.0,3
ENJU3,202505,202505,0.2175616984265191,1.0,1
HBOR3,202505,202505,0.1952287955869675,2.0,1
SEQL3,202505,202505,0.187742641343726,3.0,1
CSUD3,202505,202505,0.1774593007027672,4.0,1
ETER3,202505,202505,0.1619335474237336,5.0,1
AERI3,202505,202505,0.1609030287734316,6.0,1
HBRE3,202505,202505,0.1425346205524393,7.0,1
PFRM3,202505,202505,0.1408110861415211,8.0,1
CSED3,202505,202505,0.1350654567456749,9.0,1
ZAMP3,202505,202505,0.1269905169458166,10.0,1
PTBL3,202505,202505,0.1234606589183826,11.0,1
MELK3,202505,202505,0.1148497895318356,12.0,1
VITT3,202505,202505,0.1127749771761579,13.0,1
DASA3,202505,202505,0.1121383017044733,14.0,1
MATD3,202505,202505,0.0995539177523529,15.0,1
MLAS3,202505,202505,0.0943210638454133,16.0,1
SEER3,202505,202505,0.0927892304953657,17.0,1
PGMN3,202505,202505,0.0914722414664047,18.0,1
FIQE3,202505,202505,0.0878948530708352,19.0,1
DESK3,202505,202505,0.0816065502258335,20.0,1
MTRE3,202505,202505,0.0792703999674601,21.0,1
VVEO3,202505,202505,0.0768607907596349,22.0,1
LIGT3,202505,202505,0.0757561540916787,23.0,1
ROMI3,202505,202505,0.0754486641069824,24.0,1
AZEV4,202505,202505,0.0735809102016705,25.0,1
BLAU3,202505,202505,0.0722995033110358,26.0,1
ELMD3,202505,202505,0.0711796304856781,27.0,1
JSLG3,202505,202505,0.0695961429506292,28.0,1
TFCO4,202505,202505,0.0631123167304485,29.0,1
OPCT3,202505,202505,0.0572063900608726,30.0,1
TRIS3,202505,202505,0.056110532856719,31.0,1
WIZC3,202505,202505,0.0548486874067917,32.0,1
TASA4,202505,202505,0.051164894804281,33.0,1
SHUL4,202505,202505,0.0507044209891295,34.0,1
CASH3,202505,202505,0.0496754115857707,35.0,1
SYNE3,202505,202505,0.0479941470619881,36.0,1
ARML3,202505,202505,0.0454897886656102,37.0,1
JALL3,202505,202505,0.0434210332964127,38.0,1
PNVL3,202505,202505,0.0424046424755552,39.0,1
GFSA3,202505,202505,0.0416231649884813,40.0,1
PRNR3,202505,202505,0.0394720685538011,41.0,1
QUAL3,202505,202505,0.0385690560342376,42.0,1
BMOB3,202505,202505,0.0378437318984268,43.0,1
